step,warp,clutter,variation,entropy,bot_success,mode,human_score,delay,cognitive_load,difficulty,ARI
2069,0.1,0.05,18,0.04361686339160196,0.04297092602494341,average,0.850230770115574,3.0803778178101298,0.36522926005323425,0.2589272966142977,0.787374200179354
2070,0.1,0.05,18,0.14242559064911414,0.13750632893108342,weak,0.8540139799250455,3.1353369832205473,0.36522926005323425,0.28856991479155136,0.7435714514681279
2071,0.10107190278332143,0.051071902783321424,18,0.02738441572189786,0.03390736294090022,average,0.8334783863486854,2.7879548716158067,0.3658196875132674,0.2546479897734196,0.7843421615561614
2072,0.1,0.05,18,0.010061117742075848,0.01,strong,0.8275629374678244,3.1986342564307573,0.36522926005323425,0.24886057291943986,0.7930172645685769
2073,0.1,0.05,18,0.017662503317584195,0.01081199404953234,strong,0.875482240771944,3.2686193419555343,0.36522926005323425,0.2511409885920924,0.8139875121658762
2074,0.1,0.05,18,0.00956457636928425,0.01,strong,0.8890937403019324,3.434529246293933,0.36522926005323425,0.24871161050760238,0.8207210220851093
2075,0.1,0.05,18,0.015102852861780987,0.0167418851611636,strong,0.8229758869711032,3.3964643756357424,0.36522926005323425,0.2503730934553514,0.7877679914689378
2076,0.1,0.05,18,0.014146618862914313,0.01,strong,0.8388632188232394,3.3656632367277295,0.36522926005323425,0.2500862232556914,0.7979798261448887
2077,0.1,0.05,18,0.009825927733497889,0.011643794208073035,strong,0.8478156013295323,2.5319557929176204,0.36522926005323425,0.24879001591686647,0.8013983116129699
2078,0.1,0.05,18,0.04628252665803146,0.04739143367661214,average,0.8708836353616733,3.088881643516352,0.36522926005323425,0.2597269955942266,0.794598791198855
2079,0.1,0.05,18,0.142175296974003,0.1419126651329264,weak,0.8363772351796739,3.3864349130741513,0.36522926005323425,0.288494826689018,0.7336595738521346
2080,0.10185684359499733,0.05185684359499732,18,0.011453365701144745,0.012535981688825613,strong,0.8324580092778998,3.6816552227795283,0.3662542235657113,0.2503032108196376,0.7939345913331197
2081,0.1,0.05,18,0.04177491753249604,0.03713025746483497,average,0.8393981140349488,3.427638903011653,0.36522926005323425,0.25837471285656594,0.7851830641708946
2082,0.1,0.05,18,0.019807311533767857,0.017120251519665952,strong,0.8643422740137359,2.770025641387796,0.36522926005323425,0.2517844310569475,0.8060714670166368
2083,0.1,0.05,18,0.01503303270516314,0.01,strong,0.8401022700549977,3.1709540301539394,0.36522926005323425,0.25035214740836603,0.7985108067839125
2084,0.1,0.05,18,0.031155851056769053,0.017966442295468052,strong,0.8575337169279326,3.162405667552167,0.36522926005323425,0.25518899291384783,0.8022863742932245
2085,0.1,0.05,18,0.005229453518805237,0.016255925382584767,strong,0.8792915319924395,2.8747395089437386,0.36522926005323425,0.24741107365245868,0.8136249156091889
2086,0.1,0.05,18,0.04652828659445072,0.05154548111194824,average,0.8448692033317553,3.7032259476964073,0.36522926005323425,0.2598007235751523,0.7810156026413981
2087,0.1,0.05,18,0.1511688715407946,0.14730267160746582,weak,0.8483394991167071,3.370790029277966,0.36522926005323425,0.2911928990590555,0.7363472824732531
2088,0.10192962129144519,0.05192962129144518,18,0.03508239984928474,0.03808432831364027,average,0.854025927867949,3.304032141464836,0.3662946051518272,0.25743230265019545,0.7914304895344193
2089,0.1,0.05,18,0.04000803218863052,0.03516418271022376,average,0.8708398117622913,3.426495624848013,0.36522926005323425,0.2578446472534063,0.8002695683480898
2090,0.1,0.05,18,0.1414722451933967,0.1432839829811272,weak,0.8663326952013148,3.2507118703254054,0.36522926005323425,0.28828391115483615,0.7465435293836008
2091,0.10080362949550063,0.05080362949550063,18,0.036439989815571394,0.04184956165913706,average,0.8433211450507735,3.3052086746451033,0.3656715941456589,0.2572165686339132,0.7849405556628452
2092,0.1,0.05,18,0.13840176241993318,0.13385068350160945,weak,0.8478256858703692,2.915542796814438,0.36522926005323425,0.28736276632279706,0.7425524744336621
2093,0.1010246584427449,0.05102465844274489,18,0.04999088035013324,0.049707171933649145,average,0.8536258594011931,3.3360288603805603,0.36579359191706706,0.2614038335656899,0.7856230260038259
2094,0.1,0.05,18,0.04051692323351585,0.0359175656537437,average,0.8718747141153103,3.1000391484718195,0.36522926005323425,0.25799731456687186,0.8003809853510178
2095,0.1,0.05,18,0.04001781352772413,0.04309853081796884,average,0.8306922750944028,3.4879471112704623,0.36522926005323425,0.25784758165513433,0.7786324267588819
2096,0.1,0.05,18,0.15913158690711626,0.15188748636542768,weak,0.8451946107553339,3.2058732407688217,0.36522926005323425,0.29358171366895197,0.7326300346085626
2097,0.10248180801234272,0.052481808012342715,18,0.0193226885860858,0.011988775801590917,strong,0.8612681128586709,3.4139759679667385,0.3666015018646919,0.25301128598410055,0.806874573077276
2098,0.1,0.05,18,0.13438828223608823,0.14034286476595687,weak,0.8650708106991007,2.999561508033392,0.36522926005323425,0.2861587222676436,0.7475117034431505
2099,0.10049948875610278,0.05049948875610278,18,0.1372783387613391,0.1429484396910139,weak,0.8444929118695839,3.1035260469792707,0.3655039611468221,0.2873004403188067,0.7369649684484759
2100,0.10193519812058754,0.051935198120587556,18,0.14587863554449518,0.14698663401642037,weak,0.8224124560085373,3.569686842531444,0.3662977001688978,0.2906742683758292,0.7248741930588698
2101,0.1046133790133018,0.054613379013301815,18,0.023526980574336425,0.01788854910175428,strong,0.8119149605826603,3.5808183211188824,0.3677945655482622,0.25546563726414595,0.7817653214399932
2102,0.1,0.05,18,0.005947356850891868,0.01,strong,0.868635760053168,3.257768462386395,0.36522926005323425,0.24762644465208467,0.8116234475587172
2103,0.1,0.05,18,0.0106695431493495,0.010525665328944507,strong,0.847794296325088,3.6419411714563656,0.36522926005323425,0.24904310054162196,0.8018665738941024
2104,0.1,0.05,18,0.0065105612400227315,0.012708501302647873,strong,0.8636530560882125,3.608701459653185,0.36522926005323425,0.24779540596882393,0.8081455090566219
2105,0.1,0.05,18,0.04500571837379115,0.0414240179710891,average,0.8979902275999807,3.11961838136891,0.36522926005323425,0.2593439531089545,0.8095203990221058
2106,0.1,0.05,18,0.15339236943102857,0.14860584531806093,weak,0.8493744366066839,3.6483242330921204,0.36522926005323425,0.29185994842612567,0.7361598712372679
2107,0.10201576612281149,0.05201576612281148,18,0.03982815833905985,0.0398666033176667,average,0.8434635130690655,3.6740201447606267,0.3663424238854679,0.25890384893076873,0.7857282244950526
2108,0.1,0.05,18,0.008820227223135352,0.011278036918230002,strong,0.8232417341355012,3.1232483452341713,0.36522926005323425,0.24848830576375772,0.7905348331713963
2109,0.1,0.05,18,0.015517522748630205,0.012422358015687543,strong,0.8793370243452542,3.311641222775273,0.36522926005323425,0.2504974944214062,0.8150618504061645
2110,0.1,0.05,18,0.016590985336170126,0.01,strong,0.8243327508839604,3.145323370740949,0.36522926005323425,0.25081953319766814,0.7913677845780154
2111,0.1,0.05,18,0.14601759502232547,0.14746047060809597,weak,0.8492050607640619,3.303530726661379,0.36522926005323425,0.28964751610351475,0.7368203139598333
2112,0.10172693792392776,0.051726937923927754,18,0.13416016167147551,0.13070560688451455,weak,0.8423645179787388,3.3233462457983567,0.3661821827749768,0.28704320882000234,0.7415421891104007
2113,0.10269668796858292,0.052696687968582914,18,0.049289502570227364,0.049515117021847625,average,0.8326095598055034,3.249424093020884,0.3667211713558043,0.2621209996704554,0.7761803992855998
2114,0.1,0.05,18,0.04439268240408998,0.04511098005357557,average,0.8481946380134514,3.287830247160755,0.36522926005323425,0.2591600423180441,0.7854716418501397
2115,0.1,0.05,18,0.048577457187959514,0.048199089484892585,average,0.8428503457313657,3.660116830377699,0.36522926005323425,0.260415474753205,0.7815515178355925
2116,0.1,0.05,18,0.1443642108140597,0.1502116139600748,weak,0.8370768471441143,4.112291497453386,0.36522926005323425,0.289151500841035,0.7301742048487145
2117,0.10220571835815274,0.05220571835815275,18,0.030759555532877535,0.035949512307823686,average,0.8241198399110502,3.5029108247329046,0.3664479432092969,0.256288787412743,0.7790477686801778
2118,0.1,0.05,18,0.0037436324257206412,0.014129231694590011,strong,0.8467907711140635,3.922049887709266,0.36522926005323425,0.2469653273245333,0.8000011600063097
2119,0.1,0.05,18,0.028571718919316258,0.03629639853008326,average,0.811856959598738,2.8285480495990103,0.36522926005323425,0.254413753272612,0.7735608771536334
2120,0.1,0.05,18,0.014491797841734929,0.01,strong,0.8739917837132286,3.1245257710927667,0.36522926005323425,0.2501897769493376,0.8137773249760192
2121,0.1,0.05,18,0.15429445878958187,0.1508783967695765,weak,0.8793013558637521,3.814506334515267,0.36522926005323425,0.2921305752336917,0.74857727406901
2122,0.10105124075574583,0.05105124075574582,18,0.03674979965618007,0.03798147606207931,average,0.8053236742137726,3.034065282077922,0.3658082739430938,0.2574461913835307,0.769559370029909
2123,0.1,0.05,18,0.1444758089012242,0.1466098298759005,weak,0.8463174733819445,3.221944589883704,0.36522926005323425,0.28918498026718437,0.7359499415510016
2124,0.10174723056075904,0.05174723056075905,18,0.15138029000147182,0.14578581701181847,weak,0.8767464412881275,3.2301749193748446,0.3661934330149371,0.2922204975589615,0.7497102311684429
2125,0.1026145813473307,0.052614581347330706,18,0.15386497319573136,0.14837254881547227,weak,0.8582918988450283,3.302715793644476,0.36667542908162987,0.29344789858393217,0.7401189176549071
2126,0.10432874707720154,0.05432874707720154,18,0.014973041848662483,0.010440321063112665,strong,0.8523464595338746,3.9040640694571174,0.3676344903793682,0.2527393804775498,0.8035838242640879
2127,0.1,0.05,18,0.03611287012464321,0.04330492595861601,average,0.841192831331672,3.2403467411001343,0.36522926005323425,0.2566760986342101,0.7833819475544543
2128,0.1,0.05,18,0.020600083771869726,0.018402820319579773,strong,0.876855459055574,3.270982840015473,0.36522926005323425,0.252022262728378,0.8111014611583596
2129,0.1,0.05,18,0.14444001846293353,0.15155116671046456,weak,0.8683465272426124,3.504790040028909,0.36522926005323425,0.2891742431356972,0.7436404879258969
2130,0.10113084155674212,0.05113084155674212,18,0.13211414780784964,0.14182344110474668,weak,0.8512661525071247,2.8034403324416726,0.36585225189878917,0.28609947378472694,0.7406392727525974
2131,0.10210735246638551,0.05210735246638551,18,0.13805021768887363,0.14137347317638393,weak,0.8331522716253352,3.52515591474784,0.3663932872214982,0.2884213300717432,0.7324583262948537
2132,0.10392829332884117,0.053928293328841165,18,0.049723352844620344,0.04913920197375943,average,0.8252452219303078,3.5499536496382316,0.36740967450029394,0.26293965789726287,0.7729537431907206
2133,0.1,0.05,18,0.04547555677568158,0.052644585895323656,average,0.8580985251229312,3.034099209398853,0.36522926005323425,0.25948490462952156,0.7865057821894714
2134,0.1,0.05,18,0.14428204042634166,0.14611042583899425,weak,0.86158166427428,3.4347372299041785,0.36522926005323425,0.2891268497247196,0.7430493723234066
2135,0.10117307550777041,0.0511730755077704,18,0.1524715350760983,0.1457866897083185,weak,0.8496913900990927,3.3724998344961015,0.3658755930305998,0.2922300310970122,0.7375341120661472
2136,0.10304943566491379,0.05304943566491377,18,0.12932163996861878,0.1315103265806404,weak,0.8547184917186605,3.416058516493171,0.3669179148830335,0.286327384417202,0.7468109358703889
2137,0.10344285327427846,0.05344285327427845,18,0.010305906612586707,0.010797455849858587,strong,0.8149492990805134,3.3844234679413994,0.3671377711548944,0.25084252068225327,0.7867840773855694
2138,0.1,0.05,18,0.046062178193533455,0.04423937080675617,average,0.8378927797865533,2.8929862993645656,0.36522926005323425,0.25966089105487716,0.781177944935421
2139,0.1,0.05,18,0.049909859088887315,0.04253046333636749,average,0.8613251595314003,3.2095781009098068,0.36522926005323425,0.2608151953234833,0.7923760937554165
2140,0.1,0.05,18,0.011912054305269301,0.017597218721006738,strong,0.8350599527450854,3.669079529222189,0.36522926005323425,0.2494158538883979,0.7929166449219958
2141,0.1,0.05,18,0.13843429888997608,0.13774598918563585,weak,0.8404845079734982,3.4312091795537163,0.36522926005323425,0.2873725272638099,0.7374950807281571
2142,0.10143029110622667,0.05143029110622667,18,0.04883307762799685,0.05290506856522847,average,0.881318147771214,3.686902674238286,0.3660178610769339,0.26128076190891586,0.7966578094518019
2143,0.1,0.05,18,0.04792023467994653,0.050253105035960415,average,0.8389228443728951,2.492862450578636,0.36522926005323425,0.2602183080008011,0.7788795519015407
2144,0.1,0.05,18,0.13312107718490918,0.140528981042666,weak,0.8247068538143572,3.3188595124825353,0.36522926005323425,0.28577856075228986,0.7293021866720322
2145,0.10191569953615452,0.05191569953615452,18,0.015099242930634063,0.016730411452840863,strong,0.8243280548804814,3.1976548647620486,0.3662868792861188,0.2514296297088919,0.7882759765715491
2146,0.1,0.05,18,0.012526685738236742,0.01,strong,0.8620530363118241,2.708401325928655,0.36522926005323425,0.24960024331828815,0.8084638420084921
2147,0.1,0.05,18,0.00959381591183595,0.010235133314255105,strong,0.8238294337740801,3.5488210193284018,0.36522926005323425,0.2487203823703679,0.7912453969698846
2148,0.1,0.05,18,0.052315387629363275,0.04839465554759578,average,0.8335357047870231,3.0484888494661995,0.36522926005323425,0.2615368538856261,0.7771597867691799
2149,0.1,0.05,18,0.009624344324718492,0.011930679577210028,strong,0.8064403814188855,3.3790928622184926,0.36522926005323425,0.24872954089423266,0.7826564117393308
2150,0.1,0.05,18,0.13510410277992302,0.13646832551162366,weak,0.8708997509648695,2.948779644797554,0.36522926005323425,0.28637346843079403,0.7518567946108812
2151,0.10017478772008705,0.050174787720087044,18,0.006904385258750341,0.01,strong,0.8213420035617183,2.9773513874282287,0.3653253018504299,0.24800959497163788,0.7903029421056096
2152,0.1,0.05,18,0.04667109372769369,0.05258100370803478,average,0.8714157228904412,3.0688238555609018,0.36522926005323425,0.25984356571512524,0.7924912670605705
2153,0.1,0.05,18,0.15252165993493405,0.15190078151121097,weak,0.8438809812362762,2.8974628303824757,0.36522926005323425,0.2915987355772973,0.7322312163185496
2154,0.10230219581243392,0.05230219581243392,18,0.01760882127968752,0.018450323395545733,strong,0.8631637356327715,2.9204277038881283,0.3665015776146098,0.2523972015420989,0.8048813153525419
2155,0.1,0.05,18,0.14639750432103552,0.1423519403673786,weak,0.8345018308839584,3.1334072323644673,0.36522926005323425,0.28976148889312775,0.7324913018431483
2156,0.10208541599082128,0.052085415990821275,18,0.014368471876570097,0.011715056261519858,strong,0.8379427403748191,3.2936063159866933,0.36638110233883825,0.2513046214453921,0.7966719957064455
2157,0.1,0.05,18,0.008426545856059538,0.01,strong,0.8540836094475887,2.5640806785292707,0.36522926005323425,0.24837020135363497,0.8050006041160516
2158,0.1,0.05,18,0.03625436357268098,0.04540277264872139,average,0.863815589434449,3.5894568318810345,0.36522926005323425,0.25671854666862143,0.7926139128867155
2159,0.1,0.05,18,0.006139344254469129,0.010691777772126735,strong,0.8466156822700897,3.36671818605701,0.36522926005323425,0.24768404087315785,0.8013973529367675
2160,0.1,0.05,18,0.016947574525125617,0.013481486516832097,strong,0.8109427038800954,3.0124903360928066,0.36522926005323425,0.2509265099543548,0.7837648968180332
2161,0.1,0.05,18,0.012573491455347115,0.01423638835459649,strong,0.8655590532582333,4.027831555302768,0.36522926005323425,0.24961428503342126,0.8081337707032944
2162,0.1,0.05,18,0.008859971365951411,0.01,strong,0.8233567000714326,3.398982833346709,0.36522926005323425,0.24850022900660254,0.7911604921314843
2163,0.1,0.05,18,0.056928242953930355,0.0503232640062268,average,0.8536565317331023,3.006307846640032,0.36522926005323425,0.2629207104829962,0.7852078994287943
2164,0.1,0.05,18,0.014789969707400095,0.01,strong,0.864767161683481,2.970478156927632,0.36522926005323425,0.25027922850903717,0.8096172999066629
2165,0.1,0.05,18,0.0389708307400205,0.03706370265234879,average,0.8714415606666898,3.6328694229539877,0.36522926005323425,0.25753348681882327,0.7997166874245714
2166,0.1,0.05,18,0.00966775512345272,0.01,strong,0.8443346603899259,3.6464845568106985,0.36522926005323425,0.24874256413385293,0.8005763407620814
2167,0.1,0.05,18,0.04311006627818953,0.049160868793093955,average,0.8602678351319324,2.867294421976991,0.36522926005323425,0.25877525748027397,0.78912060910445
2168,0.1,0.05,18,0.15727160082029173,0.1519447194589937,weak,0.8463353390012891,3.6588773808805604,0.36522926005323425,0.29302371784290465,0.7331734070097427
2169,0.10237881866546993,0.05237881866546992,18,0.012457063781777635,0.01,strong,0.8267067246984277,3.7102929980918233,0.3665441938481858,0.25089429052630197,0.7924285970616624
2170,0.1,0.05,18,0.15384219492593249,0.14608596859379383,weak,0.8691419791654966,3.0498260506754535,0.36522926005323425,0.29199489607459683,0.7461757151498066
2171,0.1012288930256453,0.05122889302564531,18,0.03613778638802017,0.037667856159807216,average,0.8542373791177531,3.069559453239404,0.3659064494396669,0.2573607628996558,0.7917202090411102
2172,0.1,0.05,18,0.018461732862316026,0.01,strong,0.854382778748033,2.4672979960541124,0.36522926005323425,0.2513807574555119,0.8048341746910638
2173,0.1,0.05,18,0.03790354761023351,0.03620676854645241,average,0.8445331013771661,3.2558244433507855,0.36522926005323425,0.25721330187988717,0.7880255195858326
2174,0.1,0.05,18,0.012225766661593251,0.01406886349052175,strong,0.8676371776456461,3.614208743752334,0.36522926005323425,0.2495099675952951,0.8091547446102765
2175,0.1,0.05,18,0.1485375921152641,0.14712232630397082,weak,0.8447100255707491,3.2659012487435684,0.36522926005323425,0.29040351523139635,0.7348741131469106
2176,0.1019632738959356,0.0519632738959356,18,0.010097998082888141,0.01,strong,0.8351796343540077,3.455775085073342,0.3663132830005633,0.24995565996901262,0.7963352694624022
2177,0.1,0.05,18,0.017265368963784812,0.014965157344482482,strong,0.8823050741090458,3.6549073442728623,0.36522926005323425,0.25102184828595253,0.8152007777154582
2178,0.1,0.05,18,0.006571625412049349,0.01,strong,0.8679022168036916,2.9930163952579782,0.36522926005323425,0.2478137252204319,0.8112746250396181
2179,0.1,0.05,18,0.013479660504704248,0.01,strong,0.8411639653383102,2.9713264431736444,0.36522926005323425,0.24988613574822838,0.7990351708274168
2180,0.1,0.05,18,0.04330848810601971,0.04190826139253269,average,0.7980049067504295,2.753009737864751,0.36522926005323425,0.25883478402862303,0.7643600120081913
2181,0.1,0.05,18,0.009112540581128585,0.01,strong,0.8531450846462092,3.167506779138863,0.36522926005323425,0.2485759997711557,0.8045576881136786
2182,0.1,0.05,18,0.002102818506412007,0.01,strong,0.8351384124707422,3.3956652083575376,0.36522926005323425,0.24647308314874072,0.7966649772969601
2183,0.1,0.05,18,0.012908908853141813,0.01,strong,0.8511717869615935,3.6253525444974164,0.36522926005323425,0.24971491025275966,0.8035558131074411
2184,0.1,0.05,18,0.018642998230711246,0.016656013113415073,strong,0.8365471362343481,3.1941517941628343,0.36522926005323425,0.2514351370660305,0.7938074916978168
2185,0.1,0.05,18,0.0437425072727565,0.05075683805879577,average,0.849333469505684,3.6119325959527213,0.36522926005323425,0.2589649897786441,0.7834629851732354
2186,0.1,0.05,18,0.016798045688475344,0.013371595264920506,strong,0.8795364358318948,3.1874368370466217,0.36522926005323425,0.2508816513033597,0.8146860131248025
2187,0.1,0.05,18,0.01673049897257129,0.01,strong,0.8476301647845529,3.7197779349572877,0.36522926005323425,0.2508613872885885,0.80184743542419
2188,0.1,0.05,18,0.010102032883878958,0.010211316621089577,strong,0.8656408767895979,3.7208361194792765,0.36522926005323425,0.2488728474619808,0.8100560173296307
2189,0.1,0.05,18,0.009032861857093972,0.01,strong,0.8558640290643958,3.6649614377482105,0.36522926005323425,0.2485520961539453,0.8057836034635836
2190,0.1,0.05,18,0.01789979452993505,0.01856481034958537,strong,0.8250784036633891,3.9212045265617927,0.36522926005323425,0.25121217595579765,0.787809899395632
2191,0.1,0.05,18,0.04078464454606704,0.043133466867752726,average,0.8546713703322631,3.625104411021658,0.36522926005323425,0.25807763096063724,0.789384293462966
2192,0.1,0.05,18,0.006957530481343991,0.01,strong,0.8313388910490697,3.3544235992187694,0.36522926005323425,0.2479294967412203,0.7948095512979593
2193,0.1,0.05,18,0.13801027931747603,0.14697566130703799,weak,0.8457381277761539,3.3518140094809414,0.36522926005323425,0.28724532139205994,0.7357185777718962
2194,0.10155884271640754,0.05155884271640754,18,0.13701201362790866,0.1383617731120345,weak,0.8204146685395585,3.7595650187534715,0.3660890376835051,0.28780561931546056,0.7281432410108397
2195,0.10369176787163344,0.05369176787163343,18,0.038568757846417064,0.038051067076671184,average,0.8796128814462362,3.207458999128606,0.36727710690935406,0.25946071180686203,0.8027567452856182
2196,0.1,0.05,18,0.03235843911354651,0.036758499022000325,average,0.8568798677186155,3.2135662722878537,0.36522926005323425,0.2555497693308811,0.7934996389803889
2197,0.1,0.05,18,0.010310490518918372,0.016199297808875163,strong,0.8808919344892622,3.091621343318121,0.36522926005323425,0.24893538475249263,0.8142181480309251
2198,0.1,0.05,18,0.12968399543738116,0.138885327361359,weak,0.8780595703926589,3.1270130054425325,0.36522926005323425,0.28474743622803145,0.7541536657412818
2199,0.1,0.05,18,0.01498978343340358,0.0180289028964817,strong,0.8161884975729128,3.800584856165417,0.36522926005323425,0.2503391726268382,0.7841379003417104
2200,0.1,0.05,18,0.12890073632185778,0.1353481392579062,weak,0.8526652389276254,3.5520885069484516,0.36522926005323425,0.2845124584933745,0.7443414490020361
2201,0.10057750764213656,0.05057750764213656,18,0.04793488755382887,0.04582630288881338,average,0.8502246330324197,2.768914519757571,0.3655469363553703,0.2605403801651018,0.7859252105481128
2202,0.1,0.05,18,0.007542563230214932,0.011591187409051351,strong,0.8552522560743627,3.0421501891902207,0.36522926005323425,0.24810500656588158,0.8048369802428019
2203,0.1,0.05,18,0.011016797299993839,0.01,strong,0.8651311174898152,3.5670532759263502,0.36522926005323425,0.24914727678681525,0.8098942751917354
2204,0.1,0.05,18,0.004151320692400665,0.010282217481464082,strong,0.8954291704130914,3.5085462135525587,0.36522926005323425,0.24708763380453733,0.8236073654387788
2205,0.1,0.05,18,0.14794612978957833,0.14795470055792365,weak,0.8732869809750451,3.9879247417863115,0.36522926005323425,0.2902260765336906,0.7473769185343357
2206,0.10094412267051965,0.05094412267051965,18,0.03703341246897945,0.0442270129742638,average,0.8468624802574691,2.566592432569224,0.36574912300892076,0.25747212429319744,0.7854387478481228
2207,0.1,0.05,18,0.14364945499638782,0.1426861973331477,weak,0.8588041341520152,3.2665537755534917,0.36522926005323425,0.28893707409573344,0.743359364158917
2208,0.10112803342717105,0.05112803342717105,18,0.0067273321450084505,0.01,strong,0.810352328527101,3.3925375555081834,0.3658507001384721,0.24848187732555752,0.7853103601046398
2209,0.1,0.05,18,0.01729690535731955,0.010019732937742925,strong,0.8396758801988436,3.410320388893263,0.36522926005323425,0.25103130920401295,0.7982421353470942
2210,0.1,0.05,18,0.13142140903665409,0.13926213060375434,weak,0.8606405105873626,3.1602877208629225,0.36522926005323425,0.28526866030781334,0.7460934049618424
2211,0.10051801269222554,0.05051801269222554,18,0.1412430834056374,0.145055173158652,weak,0.8362185485297438,3.1612160960708575,0.36551416305164586,0.28850006561691993,0.7321735123552995
2212,0.10246391037278198,0.052463910372781974,18,0.04215118885524142,0.04023902227677874,average,0.8249161554408059,3.1639357924678255,0.36659154055376614,0.2598498747539214,0.7771197224484201
2213,0.1,0.05,18,0.15107287822372092,0.15128023711371666,weak,0.8295154648228751,3.817301970688825,0.36522926005323425,0.29116410106393337,0.726089442362728
2214,0.10274717671414084,0.05274717671414083,18,0.005732522599693292,0.01,strong,0.8377316601345071,2.9901301961159623,0.3667493088750604,0.24908204319855123,0.7975710427406733
2215,0.1,0.05,18,0.02474518234125938,0.015752781905568794,strong,0.862554353885502,2.997324808313227,0.36522926005323425,0.25326579229919494,0.8057341281610504
2216,0.1,0.05,18,0.015531157794299845,0.01,strong,0.8555102231992898,3.3554784365197703,0.36522926005323425,0.25050158493510705,0.8054294419461698
2217,0.1,0.05,18,0.008277613956237736,0.01,strong,0.8365079295743728,3.3796322399027,0.36522926005323425,0.24832552178368844,0.797096016130099
2218,0.1,0.05,18,0.14763856460628952,0.15036400075626746,weak,0.8878313619050144,2.8975150786133885,0.36522926005323425,0.29013380697870395,0.7528469318190658
2219,0.100496679521876,0.050496679521875996,18,0.025259228403078204,0.01757844453880348,strong,0.8492023488856569,3.3689841694655014,0.36550241407404843,0.25369316013855475,0.7988614409422286
2220,0.1,0.05,18,0.15561779674113946,0.1514520079079923,weak,0.8388912634134236,3.5375769255959106,0.36522926005323425,0.29252757661915896,0.7300949073155282
2221,0.10257217691047421,0.05257217691047421,18,0.003084038419500449,0.016621757696406333,strong,0.8367447218366145,3.0060625032028385,0.3666518129729023,0.2481900020423353,0.7942363336588603
2222,0.1,0.05,18,0.046208286963807584,0.052475817025666394,average,0.8471971525519333,3.394027400640828,0.36522926005323425,0.25970472368595937,0.7816541286182244
2223,0.1,0.05,18,0.14350489027469102,0.1399915902821945,weak,0.8563137844575205,3.0785943707182555,0.36522926005323425,0.28889370467922443,0.7434556169109745
2224,0.10111570713591216,0.05111570713591215,18,0.015441062626165215,0.01359598043703938,strong,0.8538300167981028,3.5612704617434616,0.3658438889607591,0.25108918529219154,0.8029963978332594
2225,0.1,0.05,18,0.15438547363374358,0.150500790119086,weak,0.8521057775919249,3.0091265083379426,0.36522926005323425,0.2921578796869402,0.7365064563940835
2226,0.10201981864475311,0.052019818644753114,18,0.040246731418688994,0.0435114821978494,average,0.8402246850719834,3.1876264587129155,0.3663446739679407,0.25903167093713025,0.7826177741996474
2227,0.1,0.05,18,0.011340252137948767,0.01,strong,0.8657997371160735,3.2629668022817064,0.36522926005323425,0.24924431323820173,0.8101854503784129
2228,0.1,0.05,18,0.13828337491750167,0.1382027509779993,weak,0.8543623754135125,3.1235308162466175,0.36522926005323425,0.2873272500720676,0.7435391059887742
2229,0.10094193951825813,0.05094193951825812,18,0.005373038711785219,0.01,strong,0.8162592731292454,3.0715729049518163,0.36574791782139376,0.2479728069785122,0.7880193922103094
2230,0.1,0.05,18,0.012365727266338935,0.01,strong,0.837438020552721,3.2069602989585375,0.36522926005323425,0.2495519557767188,0.7973919136710527
2231,0.1,0.05,18,0.13795412420784509,0.1356219677707835,weak,0.8619100392419656,2.954442554536508,0.36522926005323425,0.28722847485917063,0.7481067846761151
2232,0.10056598920056184,0.05056598920056183,18,0.014985296782268207,0.01,strong,0.8739662898653284,2.940437109568903,0.3655405904955631,0.2506491570738264,0.8137199147320152
2233,0.1,0.05,18,0.005880815651794229,0.01,strong,0.8753180629764361,3.2342463538097292,0.36522926005323425,0.24760648229235538,0.8146324801101608
2234,0.1,0.05,18,0.0007704138280188334,0.011869303565278088,strong,0.8235026192188586,3.2034915226345753,0.36522926005323425,0.24607336174522276,0.790627655869589
2235,0.1,0.05,18,0.14375787544934324,0.14957308870076624,weak,0.8432277739007835,3.2880212742913932,0.36522926005323425,0.2889696002316201,0.7332476483168459
2236,0.10194044014903132,0.05194044014903131,18,0.057286123764333674,0.04997485074416003,average,0.8454222909241271,3.6038146729915486,0.3663006094627773,0.26409942413566023,0.7815414056674193
2237,0.1,0.05,18,0.1501729566771807,0.14302915586699685,weak,0.8801824427005538,3.36372878820199,0.36522926005323425,0.2908941245999713,0.7526295666151035
2238,0.10059516928446151,0.050595169284461505,18,0.006948246105208056,0.016764691844402928,strong,0.8606318108748766,3.5939683024637943,0.36555666746278054,0.2482541188379258,0.8049147916799205
2239,0.1,0.05,18,0.014377813169148889,0.014783148696325975,strong,0.8863879267150173,3.536252478626557,0.36522926005323425,0.2501555815475618,0.8172065919536549
2240,0.1,0.05,18,0.018455467735372263,0.015614100849608343,strong,0.873223863537629,3.378313365564583,0.36522926005323425,0.2513788779174288,0.8107865054178665
2241,0.1,0.05,18,0.1347478356030221,0.14721188809999886,weak,0.841513470284105,3.637452818360676,0.36522926005323425,0.2862665882777237,0.7338090531550755
2242,0.10160720648689067,0.05160720648689067,18,0.1272099687965441,0.13124792549703557,weak,0.8468076126331845,2.9679545055258605,0.36611582848479474,0.28489179666734077,0.7435126795445329
